# % Simulacion: Parametro 'a' Mercurio-Moraleda
t HMC ANS+ NS
   1   3.0847495e-01      3.5000000e-01    3.1912834e-01
   33   3.0231508e-01	  3.5000000e-01	   3.1749439e-01
   34   3.0286919e-01	  3.5000000e-01	   3.1633030e-01
   35   2.9938061e-01	  3.5000000e-01	   3.2353582e-01
   36   3.0300649e-01	  3.5000000e-01	   3.1607948e-01
   37   2.9975785e-01	  3.5000000e-01	   3.2258616e-01
   38   3.1705661e-01	  3.5000000e-01	   3.4242136e-01
   39   3.0756061e-01	  3.5000000e-01	   3.1143314e-01
   40   3.0856942e-01	  3.5000000e-01	   3.1775043e-01
   41   3.2119556e-01	  3.5000000e-01	   3.3747826e-01
   42   3.0548547e-01	  3.5000000e-01	   3.1364903e-01
   43   3.1617621e-01	  3.5000000e-01	   3.2939673e-01
   44   2.9779207e-01	  3.5000000e-01	   3.2460492e-01
   45   3.1401776e-01	  3.5000000e-01	   3.0964273e-01
   46   3.0339358e-01	  3.5000000e-01	   3.1566564e-01
   47   3.0560970e-01	  3.5000000e-01	   3.1104420e-01
   48   3.1524610e-01	  3.5000000e-01	   3.0802314e-01
   49   3.2879782e-01	  3.5000000e-01	   3.2908009e-01
   50   3.0772521e-01	  3.5000000e-01	   3.1118673e-01
   51   3.1627328e-01	  3.5000000e-01	   3.1209759e-01
   52   3.0249468e-01	  3.5000000e-01	   3.1698927e-01
   53   3.0323239e-01	  3.5000000e-01	   3.1562845e-01
   54   2.9525595e-01	  3.5000000e-01	   3.2741773e-01
   55   3.0252438e-01	  3.5000000e-01	   3.1691704e-01
   56   3.1291014e-01	  3.5000000e-01	   3.0532692e-01
   57   3.0404840e-01	  3.5000000e-01	   3.1664894e-01
   58   3.1663826e-01	  3.5000000e-01	   3.1049131e-01
   59   3.0726970e-01	  3.5000000e-01	   3.1173109e-01
   60   3.0750264e-01	  3.5000000e-01	   3.1140174e-01
   61   3.0706965e-01	  3.5000000e-01	   3.1211090e-01
   62   3.0990947e-01	  3.5000000e-01	   3.0818896e-01
   63   2.9847578e-01	  3.5000000e-01	   3.2218440e-01
   64   3.2733310e-01	  3.5000000e-01	   3.0436825e-01
   65   3.0338791e-01	  3.5000000e-01	   3.1537281e-01
   66   2.9974131e-01	  3.5000000e-01	   3.2224021e-01
   67   3.0092894e-01	  3.5000000e-01	   3.2312536e-01
   68   3.0207887e-01	  3.5000000e-01	   3.1817130e-01
   69   3.0657472e-01	  3.5000000e-01	   3.0827673e-01
   70   3.0121582e-01	  3.5000000e-01	   3.2970024e-01
   71   3.0203436e-01	  3.5000000e-01	   3.1836636e-01
   72   3.0928946e-01	  3.5000000e-01	   3.0952661e-01
   73   3.1048392e-01	  3.5000000e-01	   3.0722860e-01
   74   3.0967195e-01	  3.5000000e-01	   3.1405561e-01
   75   3.2308628e-01	  3.5000000e-01	   3.0438537e-01
   76   3.0905131e-01	  3.5000000e-01	   3.2926794e-01
   77   3.0570813e-01	  3.5000000e-01	   3.1215023e-01
   78   3.0393331e-01	  3.5000000e-01	   3.1641543e-01
   79   2.9514661e-01	  3.5000000e-01	   3.2976331e-01
   80   3.1020091e-01	  3.5000000e-01	   3.0810005e-01
   81   3.0121948e-01	  3.5000000e-01	   3.2843664e-01
   82   2.9975887e-01	  3.5000000e-01	   3.2212755e-01
   83   2.9860620e-01	  3.5000000e-01	   3.2146202e-01
   84   3.1739708e-01	  3.5000000e-01	   3.0671067e-01
   85   3.0466912e-01	  3.5000000e-01	   3.1724170e-01
   86   3.0440814e-01	  3.5000000e-01	   3.1644433e-01
   87   3.1766210e-01	  3.5000000e-01	   3.0620834e-01
   88   3.1449546e-01	  3.5000000e-01	   3.0936545e-01
   89   2.9726362e-01	  3.5000000e-01	   3.2591766e-01
   90   3.0787626e-01	  3.5000000e-01	   3.1059927e-01
   91   3.0290041e-01	  3.5000000e-01	   3.1612286e-01
   92   3.0567795e-01	  3.5000000e-01	   3.1505696e-01
   93   3.1329542e-01	  3.5000000e-01	   3.0832759e-01
   94   3.1242933e-01	  3.5000000e-01	   3.0894009e-01
   95   3.0230526e-01	  3.5000000e-01	   3.1757863e-01
   96   3.1711241e-01	  3.5000000e-01	   3.0571230e-01
   97   2.9933938e-01	  3.5000000e-01	   3.2310554e-01
   98   3.0110979e-01	  3.5000000e-01	   3.2416259e-01
   99   3.1554919e-01	  3.5000000e-01	   2.9623242e-01
   100   3.0914856e-01	  3.5000000e-01	   3.1636567e-01
   101   3.2032386e-01	  3.5000000e-01	   3.0262823e-01
   102   3.3625960e-01	  3.5000000e-01	   3.4542661e-01
   103   2.9745612e-01	  3.5000000e-01	   3.2514898e-01
   104   3.1193709e-01	  3.5000000e-01	   3.0900912e-01
   105   3.0309899e-01	  3.5000000e-01	   3.1570546e-01
   106   3.0396102e-01	  3.5000000e-01	   3.1615186e-01
   107   3.0604160e-01	  3.5000000e-01	   3.1229268e-01
   108   3.1796252e-01	  3.5000000e-01	   3.0378545e-01
   109   3.1722236e-01	  3.5000000e-01	   3.0434206e-01
   110   3.1024301e-01	  3.5000000e-01	   3.0726560e-01
   111   3.2048504e-01	  3.5000000e-01	   3.0123049e-01
   112   3.1870079e-01	  3.5000000e-01	   3.0268902e-01
   113   2.9338619e-01	  3.5000000e-01	   3.3274552e-01
   114   3.0555655e-01	  3.5000000e-01	   3.2510748e-01
   115   3.2098930e-01	  3.5000000e-01	   3.0025528e-01
   116   3.0652336e-01	  3.5000000e-01	   3.0801956e-01
   117   3.1975078e-01	  3.5000000e-01	   3.0112786e-01
   118   3.2296704e-01	  3.5000000e-01	   2.9803614e-01
   119   3.0885898e-01	  3.5000000e-01	   3.1586201e-01
   120   2.9715096e-01	  3.5000000e-01	   3.2614793e-01
   121   3.0467177e-01	  3.5000000e-01	   3.1641670e-01
   122   2.9963413e-01	  3.5000000e-01	   3.2252557e-01
   123   3.2036306e-01	  3.5000000e-01	   2.9975930e-01
   124   3.1109814e-01	  3.5000000e-01	   3.0917818e-01
   125   3.0878787e-01	  3.5000000e-01	   3.1689822e-01
   126   3.2104364e-01	  3.5000000e-01	   2.9866270e-01
   127   3.2263640e-01	  3.5000000e-01	   2.9691226e-01
   128   2.9709529e-01	  3.5000000e-01	   3.2634634e-01
   129   3.0572737e-01	  3.5000000e-01	   3.1614683e-01
   130   3.1330201e-01	  3.5000000e-01	   3.0660241e-01
   131   2.9807726e-01	  3.5000000e-01	   3.2306094e-01
   132   3.0339718e-01	  3.5000000e-01	   3.1503993e-01
   133   3.1786135e-01	  3.5000000e-01	   3.0112300e-01
   134   2.9366244e-01	  3.5000000e-01	   3.3598983e-01
   135   3.0275451e-01	  3.5000000e-01	   3.1640263e-01
   136   2.9256063e-01	  3.5000000e-01	   3.3780643e-01
   137   2.9514614e-01	  3.5000000e-01	   3.3186376e-01
   138   3.1372644e-01	  3.5000000e-01	   3.0474457e-01
   139   3.2228589e-01	  3.5000000e-01	   2.9528915e-01
   140   3.0642632e-01	  3.5000000e-01	   3.1286473e-01
   141   3.0933225e-01	  3.5000000e-01	   3.1320269e-01
   142   3.1580096e-01	  3.5000000e-01	   2.9728877e-01
   143   3.0055737e-01	  3.5000000e-01	   3.2079176e-01
   144   2.9225805e-01	  3.5000000e-01	   3.3873390e-01
   145   3.1189352e-01	  3.5000000e-01	   3.0729076e-01
   146   3.1580791e-01	  3.5000000e-01	   2.9522970e-01
   147   3.0825236e-01	  3.5000000e-01	   3.2639101e-01
   148   2.9890976e-01	  3.5000000e-01	   3.2453943e-01
   149   3.1588003e-01	  3.5000000e-01	   2.9671961e-01
   150   3.2088196e-01	  3.5000000e-01	   2.9512937e-01
   151   3.0674316e-01	  3.5000000e-01	   3.1159163e-01
   152   3.0611797e-01	  3.5000000e-01	   3.0999630e-01
   153   3.0044828e-01	  3.5000000e-01	   3.2100704e-01
   154   3.1238854e-01	  3.5000000e-01	   3.0623040e-01
   155   3.0700480e-01	  3.5000000e-01	   3.1083541e-01
   156   3.1034444e-01	  3.5000000e-01	   3.0917128e-01
   157   3.0617879e-01	  3.5000000e-01	   3.0922184e-01
   158   2.9154901e-01	  3.5000000e-01	   3.4253598e-01
   159   3.1245509e-01	  3.5000000e-01	   3.0586099e-01
   160   3.2309546e-01	  3.5000000e-01	   3.0779950e-01
   161   3.0042629e-01	  3.5000000e-01	   3.2108700e-01
   162   3.1641225e-01	  3.5000000e-01	   2.9631694e-01
   163   3.0480086e-01	  3.5000000e-01	   3.1617220e-01
   164   3.1264920e-01	  3.5000000e-01	   3.0422286e-01
   165   2.9971224e-01	  3.5000000e-01	   3.2270972e-01
   166   2.9952618e-01	  3.5000000e-01	   3.2317786e-01
   167   3.0740029e-01	  3.5000000e-01	   3.0845860e-01
   168   3.3572703e-01	  3.5000000e-01	   3.1574553e-01
   169   3.0365095e-01	  3.5000000e-01	   3.1427070e-01
   170   2.9085105e-01	  3.5000000e-01	   3.4438282e-01
   171   2.9529343e-01	  3.5000000e-01	   3.3188312e-01
   172   3.2687017e-01	  3.5000000e-01	   3.2657506e-01
   173   3.0586529e-01	  3.5000000e-01	   3.1412763e-01
   174   3.1319283e-01	  3.5000000e-01	   3.0281212e-01
   175   3.1795981e-01	  3.5000000e-01	   2.9153577e-01
   176   3.2112092e-01	  3.5000000e-01	   3.3405346e-01
   177   3.0187847e-01	  3.5000000e-01	   3.2333822e-01
   178   3.0989047e-01	  3.5000000e-01	   3.0788127e-01
   179   3.0427248e-01	  3.5000000e-01	   3.1979860e-01
   180   3.0910069e-01	  3.5000000e-01	   3.1309909e-01
   181   3.1027667e-01	  3.5000000e-01	   3.0802640e-01
   182   3.0095788e-01	  3.5000000e-01	   3.2140237e-01
   183   2.9756538e-01	  3.5000000e-01	   3.2530251e-01
   184   2.8703796e-01	  3.5000000e-01	   3.5826204e-01
   185   3.2293233e-01	  3.5000000e-01	   2.9355029e-01
   186   3.1773803e-01	  3.5000000e-01	   3.0656325e-01
   187   2.9481194e-01	  3.5000000e-01	   3.3043696e-01
   188   3.0921316e-01	  3.5000000e-01	   3.1018963e-01
   189   3.2324913e-01	  3.5000000e-01	   2.9162265e-01
   190   3.0135570e-01	  3.5000000e-01	   3.2294251e-01
   191   2.9072571e-01	  3.5000000e-01	   3.4061438e-01
   192   2.9757853e-01	  3.5000000e-01	   3.2540379e-01
   193   2.8788299e-01	  3.5000000e-01	   3.5178054e-01
   194   2.9943019e-01	  3.5000000e-01	   3.2372360e-01
   195   2.8847035e-01	  3.5000000e-01	   3.4827830e-01
   196   3.0844808e-01	  3.5000000e-01	   3.2580377e-01
   197   3.1926723e-01	  3.5000000e-01	   2.8883811e-01
   198   3.0688751e-01	  3.5000000e-01	   3.0849002e-01
   199   2.9335689e-01	  3.5000000e-01	   3.3578343e-01
   200   3.1884332e-01	  3.5000000e-01	   2.9746546e-01
   201   2.9807801e-01	  3.5000000e-01	   3.2387138e-01
   202   3.1159228e-01	  3.5000000e-01	   3.0303361e-01
   203   2.9882464e-01	  3.5000000e-01	   3.2547753e-01
   204   3.1850497e-01	  3.5000000e-01	   2.8795683e-01
   205   3.0344656e-01	  3.5000000e-01	   3.1408465e-01
   206   3.3414849e-01	  3.5000000e-01	   3.4215091e-01
   207   3.1010486e-01	  3.5000000e-01	   3.0687950e-01
   208   2.9958371e-01	  3.5000000e-01	   3.2345741e-01
   209   3.0795803e-01	  3.5000000e-01	   3.2683665e-01
   210   2.9281304e-01	  3.5000000e-01	   3.3883619e-01
   211   3.1178488e-01	  3.5000000e-01	   3.0197007e-01
   212   3.4071765e-01	  3.5000000e-01	   3.3836754e-01
   213   3.2029949e-01	  3.5000000e-01	   2.8727688e-01
   214   2.9420613e-01	  3.5000000e-01	   3.3387425e-01
   215   3.0543234e-01	  3.5000000e-01	   3.2521884e-01
   216   3.0024749e-01	  3.5000000e-01	   3.2177152e-01
   217   2.9508895e-01	  3.5000000e-01	   3.3373248e-01
   218   3.3613024e-01	  3.5000000e-01	   3.4004534e-01
   219   3.1177814e-01	  3.5000000e-01	   3.0129219e-01
   220   3.1253869e-01	  3.5000000e-01	   2.9983787e-01
   221   3.1687337e-01	  3.5000000e-01	   2.9711143e-01
   222   3.0607160e-01	  3.5000000e-01	   3.1181705e-01
   223   2.9047555e-01	  3.5000000e-01	   3.4782433e-01
   224   3.0442773e-01	  3.5000000e-01	   3.2683015e-01
   225   2.9266940e-01	  3.5000000e-01	   3.4011231e-01
   226   3.1228840e-01	  3.5000000e-01	   2.9970618e-01
   227   3.0387103e-01	  3.5000000e-01	   3.1916610e-01
   228   3.1339575e-01	  3.5000000e-01	   3.0290756e-01
   229   2.9805773e-01	  3.5000000e-01	   3.2440551e-01
   230   3.0670188e-01	  3.5000000e-01	   3.0746372e-01
   231   2.9902390e-01	  3.5000000e-01	   3.2527991e-01
   232   2.9727186e-01	  3.5000000e-01	   3.2722831e-01
   233   3.0469090e-01	  3.5000000e-01	   3.3006061e-01
   234   2.9530912e-01	  3.5000000e-01	   3.3345963e-01
   235   2.8510550e-01	  3.5000000e-01	   3.3040806e-01
   236   2.9852691e-01	  3.5000000e-01	   3.2681152e-01
   237   3.0388971e-01	  3.5000000e-01	   3.1915026e-01
   238   2.9505222e-01	  3.5000000e-01	   3.3452251e-01
   239   3.0313007e-01	  3.5000000e-01	   3.1419305e-01
   240   3.1764078e-01	  3.5000000e-01	   2.9010922e-01
   241   2.9881655e-01	  3.5000000e-01	   3.2601861e-01
   242   3.0372254e-01	  3.5000000e-01	   3.1913428e-01
   243   3.0671848e-01	  3.5000000e-01	   3.0664830e-01
   244   2.9205686e-01	  3.5000000e-01	   3.4177389e-01
   245   2.8784633e-01	  3.5000000e-01	   3.5959722e-01
   246   3.0959153e-01	  3.5000000e-01	   3.0625735e-01
   247   3.0248871e-01	  3.5000000e-01	   3.1617643e-01
   248   3.1320476e-01	  3.5000000e-01	   3.0129319e-01
   249   2.9691940e-01	  3.5000000e-01	   3.2887580e-01
   250   3.3990680e-01	  3.5000000e-01	   3.2277889e-01
   251   2.9425000e-01	  3.5000000e-01	   3.3485825e-01
   252   3.0122691e-01	  3.5000000e-01	   3.2140363e-01
   253   3.0078521e-01	  3.5000000e-01	   3.2156541e-01
   254   2.9243609e-01	  3.5000000e-01	   3.3950278e-01
   255   3.0644625e-01	  3.5000000e-01	   3.0685333e-01
   256   3.0484228e-01	  3.5000000e-01	   3.1773043e-01
   257   3.1953456e-01	  3.5000000e-01	   2.8188507e-01
   258   3.2586063e-01	  3.5000000e-01	   3.4256646e-01
   259   3.1154360e-01	  3.5000000e-01	   3.0315928e-01
   260   3.0048413e-01	  3.5000000e-01	   3.2323433e-01
   261   3.0945853e-01	  3.5000000e-01	   3.0529238e-01
   262   3.2031960e-01	  3.5000000e-01	   2.8250102e-01
   263   2.9345113e-01	  3.5000000e-01	   3.3796873e-01
   264   3.1151880e-01	  3.5000000e-01	   3.0274200e-01
   265   3.0336197e-01	  3.5000000e-01	   3.1283362e-01
   266   3.0323380e-01	  3.5000000e-01	   3.1316320e-01
   267   3.0590752e-01	  3.5000000e-01	   3.0984581e-01
   268   2.9925321e-01	  3.5000000e-01	   3.2497084e-01
   269   3.0602880e-01	  3.5000000e-01	   3.0774347e-01
   270   3.2533467e-01	  3.5000000e-01	   3.2922530e-01
   271   3.1554028e-01	  3.5000000e-01	   2.8062349e-01
   272   3.0066518e-01	  3.5000000e-01	   3.2192929e-01
   273   3.1874400e-01	  3.5000000e-01	   2.7823520e-01
   274   3.0686168e-01	  3.5000000e-01	   3.0930791e-01
   275   3.1421155e-01	  3.5000000e-01	   2.9489500e-01
   276   3.1743264e-01	  3.5000000e-01	   2.8133486e-01
   277   3.1523458e-01	  3.5000000e-01	   2.8053208e-01
   278   3.0739644e-01	  3.5000000e-01	   3.0801420e-01
   279   3.0123641e-01	  3.5000000e-01	   3.2150658e-01
   280   3.0419007e-01	  3.5000000e-01	   3.4415036e-01
   281   2.9335022e-01	  3.5000000e-01	   3.3427096e-01
   282   3.0554878e-01	  3.5000000e-01	   3.1144028e-01
   283   3.2234447e-01	  3.5000000e-01	   2.9756725e-01
   284   3.0280166e-01	  3.5000000e-01	   3.1410290e-01
   285   3.0215807e-01	  3.5000000e-01	   3.1691103e-01
   286   2.9975095e-01	  3.5000000e-01	   3.2346579e-01
   287   2.9804676e-01	  3.5000000e-01	   3.2545180e-01
   288   2.9165437e-01	  3.5000000e-01	   3.4519462e-01
   289   3.0883914e-01	  3.5000000e-01	   3.2872622e-01
   290   3.0022226e-01	  3.5000000e-01	   3.3091200e-01
   291   3.0291255e-01	  3.5000000e-01	   3.1338355e-01
   292   3.0914739e-01	  3.5000000e-01	   3.0199325e-01
   293   2.8581158e-01	  3.5000000e-01	   3.4217217e-01
   294   3.0543198e-01	  3.5000000e-01	   3.1138071e-01
   295   3.2014712e-01	  3.5000000e-01	   2.7123569e-01
   296   2.8814605e-01	  3.5000000e-01	   3.6548478e-01
   297   2.9951326e-01	  3.5000000e-01	   3.2429506e-01
   298   3.1585010e-01	  3.5000000e-01	   2.9836829e-01
   299   2.9684485e-01	  3.5000000e-01	   3.3043189e-01
   300   2.9163982e-01	  3.5000000e-01	   3.4626682e-01
   301   3.1278808e-01	  3.5000000e-01	   3.0330845e-01
   302   3.0125103e-01	  3.5000000e-01	   3.2200861e-01
   303   3.0399092e-01	  3.5000000e-01	   3.2855761e-01
   304   3.1623607e-01	  3.5000000e-01	   2.7654034e-01
   305   2.9225288e-01	  3.5000000e-01	   3.4299037e-01
   306   3.0267272e-01	  3.5000000e-01	   3.1400464e-01
   307   2.9748966e-01	  3.5000000e-01	   3.2805940e-01
   308   3.1034273e-01	  3.5000000e-01	   3.0091717e-01
   309   3.0958750e-01	  3.5000000e-01	   3.0279743e-01
   310   2.9944301e-01	  3.5000000e-01	   3.2458436e-01
   311   3.0138601e-01	  3.5000000e-01	   3.2644323e-01
   312   2.8758392e-01	  3.5000000e-01	   3.4467301e-01
   313   3.0522270e-01	  3.5000000e-01	   3.1158361e-01
   314   2.8530426e-01	  3.5000000e-01	   3.4049807e-01
   315   2.8985671e-01	  3.5000000e-01	   3.5737250e-01
   316   3.2765174e-01	  3.5000000e-01	   3.3076521e-01
   317   3.2325444e-01	  3.5000000e-01	   3.3860385e-01
   318   3.0839320e-01	  3.5000000e-01	   3.0533454e-01
   319   3.0416746e-01	  3.5000000e-01	   3.1935449e-01
   320   3.0219414e-01	  3.5000000e-01	   3.1537820e-01
   321   2.9484290e-01	  3.5000000e-01	   3.3516783e-01
   322   3.1000903e-01	  3.5000000e-01	   3.0024711e-01
   323   3.0997087e-01	  3.5000000e-01	   3.0023861e-01
   324   3.0422804e-01	  3.5000000e-01	   3.2871580e-01
   325   3.0239864e-01	  3.5000000e-01	   3.1416202e-01
   326   2.9956004e-01	  3.5000000e-01	   3.2418792e-01
   327   2.9307763e-01	  3.5000000e-01	   3.3961087e-01
   328   2.9654971e-01	  3.5000000e-01	   3.3187907e-01
   329   3.2368929e-01	  3.5000000e-01	   3.1513363e-01
   330   2.9590588e-01	  3.5000000e-01	   3.3460601e-01
   331   2.9497469e-01	  3.5000000e-01	   3.3501123e-01
   332   2.9639243e-01	  3.5000000e-01	   3.3266466e-01
   333   2.9119749e-01	  3.5000000e-01	   3.5280889e-01
   334   2.9902803e-01	  3.5000000e-01	   3.2621282e-01
   335   3.0906762e-01	  3.5000000e-01	   3.0156925e-01
   336   3.0347658e-01	  3.5000000e-01	   3.1762727e-01
   337   3.3528574e-01	  3.5000000e-01	   3.0985472e-01
   338   2.9771013e-01	  3.5000000e-01	   3.2777180e-01
   339   3.0087101e-01	  3.5000000e-01	   3.2056817e-01
   340   3.0801443e-01	  3.5000000e-01	   3.0205996e-01
   341   3.0869433e-01	  3.5000000e-01	   2.9686802e-01
   342   3.1370382e-01	  3.5000000e-01	   2.8914698e-01
   343   3.0236218e-01	  3.5000000e-01	   3.1356372e-01
   344   2.9845639e-01	  3.5000000e-01	   3.2848939e-01
   345   3.0512470e-01	  3.5000000e-01	   3.0663747e-01
   346   3.0687305e-01	  3.5000000e-01	   3.0722221e-01
   347   3.0218416e-01	  3.5000000e-01	   3.1426950e-01
   348   3.0350618e-01	  3.5000000e-01	   3.2315593e-01
   349   3.1194327e-01	  3.5000000e-01	   2.9283528e-01
   350   2.9127681e-01	  3.5000000e-01	   3.5267923e-01
   351   2.9785768e-01	  3.5000000e-01	   3.2735420e-01
   352   2.9135467e-01	  3.5000000e-01	   3.5216118e-01
   353   3.0667955e-01	  3.5000000e-01	   3.0462648e-01
   354   3.1371750e-01	  3.5000000e-01	   2.8732079e-01
   355   2.9485339e-01	  3.5000000e-01	   3.3692233e-01
   356   3.0132279e-01	  3.5000000e-01	   3.3128795e-01
   357   3.0936875e-01	  3.5000000e-01	   2.9793857e-01
   358   3.0250571e-01	  3.5000000e-01	   3.1219134e-01
   359   3.2585432e-01	  3.5000000e-01	   3.4094649e-01
   360   2.9275067e-01	  3.5000000e-01	   3.4546113e-01
